G[2237]= 1.008000 T[2237]= 57.080000 I[2237]= 682.865000 V[2237]= 377.800000  Time[2237]= 2019/5/7/11:51
G[2238]= 1.008000 T[2238]= 57.180000 I[2238]= 684.159000 V[2238]= 376.140000  Time[2238]= 2019/5/7/11:52
G[2239]= 1.008000 T[2239]= 57.180000 I[2239]= 684.562000 V[2239]= 375.670000  Time[2239]= 2019/5/7/11:53
G[2240]= 1.008000 T[2240]= 57.180000 I[2240]= 685.837000 V[2240]= 374.690000  Time[2240]= 2019/5/7/11:54
G[2241]= 1.008000 T[2241]= 57.280000 I[2241]= 698.282000 V[2241]= 367.860000  Time[2241]= 2019/5/7/11:55
G[2242]= 1.008000 T[2242]= 57.380000 I[2242]= 710.809000 V[2242]= 360.420000  Time[2242]= 2019/5/7/11:56
G[2243]= 1.014000 T[2243]= 57.690000 I[2243]= 702.738000 V[2243]= 365.730000  Time[2243]= 2019/5/7/11:57
G[2244]= 1.014000 T[2244]= 57.590000 I[2244]= 709.112000 V[2244]= 361.500000  Time[2244]= 2019/5/7/11:58
G[2245]= 1.014000 T[2245]= 57.390000 I[2245]= 707.635000 V[2245]= 361.610000  Time[2245]= 2019/5/7/11:59
G[2246]= 1.020000 T[2246]= 57.500000 I[2246]= 708.672000 V[2246]= 363.370000  Time[2246]= 2019/5/7/12:0
G[2247]= 1.026000 T[2247]= 57.610000 I[2247]= 710.676000 V[2247]= 364.320000  Time[2247]= 2019/5/7/12:1
G[2248]= 1.020000 T[2248]= 57.400000 I[2248]= 709.365000 V[2248]= 364.290000  Time[2248]= 2019/5/7/12:2
G[2249]= 1.014000 T[2249]= 57.290000 I[2249]= 708.108000 V[2249]= 364.300000  Time[2249]= 2019/5/7/12:3
G[2250]= 1.020000 T[2250]= 57.500000 I[2250]= 708.526000 V[2250]= 364.270000  Time[2250]= 2019/5/7/12:4
G[2251]= 1.020000 T[2251]= 57.700000 I[2251]= 707.641000 V[2251]= 364.260000  Time[2251]= 2019/5/7/12:5
G[2252]= 1.026000 T[2252]= 58.010000 I[2252]= 710.712000 V[2252]= 364.050000  Time[2252]= 2019/5/7/12:6
G[2253]= 1.026000 T[2253]= 57.910000 I[2253]= 688.022000 V[2253]= 376.850000  Time[2253]= 2019/5/7/12:7
G[2254]= 1.026000 T[2254]= 57.810000 I[2254]= 685.123000 V[2254]= 377.790000  Time[2254]= 2019/5/7/12:8
G[2255]= 1.026000 T[2255]= 57.710000 I[2255]= 685.463000 V[2255]= 377.790000  Time[2255]= 2019/5/7/12:9
G[2256]= 1.026000 T[2256]= 57.710000 I[2256]= 684.346000 V[2256]= 377.850000  Time[2256]= 2019/5/7/12:10
G[2257]= 1.026000 T[2257]= 57.610000 I[2257]= 683.858000 V[2257]= 377.710000  Time[2257]= 2019/5/7/12:11
G[2258]= 1.020000 T[2258]= 57.400000 I[2258]= 682.396000 V[2258]= 377.050000  Time[2258]= 2019/5/7/12:12
G[2259]= 1.020000 T[2259]= 57.400000 I[2259]= 690.301000 V[2259]= 372.080000  Time[2259]= 2019/5/7/12:13
G[2260]= 1.020000 T[2260]= 57.500000 I[2260]= 705.146000 V[2260]= 362.940000  Time[2260]= 2019/5/7/12:14
G[2261]= 1.020000 T[2261]= 57.600000 I[2261]= 716.292000 V[2261]= 357.020000  Time[2261]= 2019/5/7/12:15
G[2262]= 1.026000 T[2262]= 57.910000 I[2262]= 717.885000 V[2262]= 357.110000  Time[2262]= 2019/5/7/12:16
G[2263]= 1.032000 T[2263]= 58.120000 I[2263]= 719.405000 V[2263]= 356.900000  Time[2263]= 2019/5/7/12:17
G[2264]= 1.032000 T[2264]= 58.020000 I[2264]= 721.229000 V[2264]= 356.880000  Time[2264]= 2019/5/7/12:18
G[2265]= 1.038000 T[2265]= 58.230000 I[2265]= 713.777000 V[2265]= 363.510000  Time[2265]= 2019/5/7/12:19
G[2266]= 1.038000 T[2266]= 58.330000 I[2266]= 667.257000 V[2266]= 388.790000  Time[2266]= 2019/5/7/12:20
G[2267]= 1.038000 T[2267]= 58.330000 I[2267]= 666.361000 V[2267]= 389.020000  Time[2267]= 2019/5/7/12:21
G[2268]= 1.038000 T[2268]= 58.330000 I[2268]= 665.546000 V[2268]= 388.890000  Time[2268]= 2019/5/7/12:22
G[2269]= 1.032000 T[2269]= 58.120000 I[2269]= 664.139000 V[2269]= 389.030000  Time[2269]= 2019/5/7/12:23
G[2270]= 1.032000 T[2270]= 58.120000 I[2270]= 663.083000 V[2270]= 388.960000  Time[2270]= 2019/5/7/12:24
G[2271]= 1.032000 T[2271]= 58.220000 I[2271]= 662.936000 V[2271]= 388.980000  Time[2271]= 2019/5/7/12:25
G[2272]= 1.038000 T[2272]= 58.330000 I[2272]= 663.864000 V[2272]= 388.960000  Time[2272]= 2019/5/7/12:26
G[2273]= 1.038000 T[2273]= 58.230000 I[2273]= 664.563000 V[2273]= 388.910000  Time[2273]= 2019/5/7/12:27
