9.06000000000000000000e+02, 5.13100000000000022737e+01, 5.58057999999999992724e+02, 3.88750000000000000000e+02, 2019/5/7/9:42, 5.98075329740487859453e+02, 3.76736917010377453607e+02
9.12000000000000000000e+02, 5.15200000000000031264e+01, 5.61493000000000051841e+02, 3.88670000000000015916e+02, 2019/5/7/9:43, 6.01929504782765661730e+02, 3.76462389186719633472e+02
9.12000000000000000000e+02, 5.14200000000000017053e+01, 5.63188999999999964530e+02, 3.88310000000000002274e+02, 2019/5/7/9:44, 6.01953037145951043385e+02, 3.76639140632832834399e+02
9.12000000000000000000e+02, 5.15200000000000031264e+01, 5.65335000000000036380e+02, 3.88720000000000027285e+02, 2019/5/7/9:45, 6.01929504782765661730e+02, 3.76462389186719633472e+02
9.18000000000000000000e+02, 5.16300000000000025580e+01, 5.68131999999999948159e+02, 3.87990000000000009095e+02, 2019/5/7/9:46, 6.05807267053750024388e+02, 3.76363690176286411315e+02
9.18000000000000000000e+02, 5.14299999999999997158e+01, 5.69455000000000040927e+02, 3.88689999999999997726e+02, 2019/5/7/9:47, 6.05869509563039741806e+02, 3.76707453466508070505e+02
9.18000000000000000000e+02, 5.14299999999999997158e+01, 5.70611999999999966349e+02, 3.89209999999999979536e+02, 2019/5/7/9:48, 6.05869509563039741806e+02, 3.76707453466508070505e+02
9.24000000000000000000e+02, 5.15399999999999991473e+01, 5.72426000000000044565e+02, 3.88680000000000006821e+02, 2019/5/7/9:49, 6.09740089089207799589e+02, 3.76612493077878696113e+02
9.18000000000000000000e+02, 5.13299999999999982947e+01, 5.72541000000000053660e+02, 3.88170000000000015916e+02, 2019/5/7/9:50, 6.05885468072684943763e+02, 3.76889020572609013016e+02
9.24000000000000000000e+02, 5.15399999999999991473e+01, 5.75759999999999990905e+02, 3.86290000000000020464e+02, 2019/5/7/9:51, 6.09740089089207799589e+02, 3.76612493077878696113e+02
9.30000000000000000000e+02, 5.19500000000000028422e+01, 5.76399999999999977263e+02, 3.87629999999999995453e+02, 2019/5/7/9:52, 6.13540301692935599931e+02, 3.75986329479365679163e+02
9.30000000000000000000e+02, 5.19500000000000028422e+01, 5.78501999999999952706e+02, 3.87240000000000009095e+02, 2019/5/7/9:53, 6.13540301692935599931e+02, 3.75986329479365679163e+02
9.36000000000000000000e+02, 5.22599999999999980105e+01, 5.84671000000000049113e+02, 3.85629999999999995453e+02, 2019/5/7/9:54, 6.17372815329878221746e+02, 3.75530782674415604561e+02
9.36000000000000000000e+02, 5.23599999999999994316e+01, 5.81230000000000018190e+02, 3.86829999999999984084e+02, 2019/5/7/9:55, 6.17332540113515733537e+02, 3.75364224126223462008e+02
9.42000000000000000000e+02, 5.25700000000000002842e+01, 5.90830000000000040927e+02, 3.82550000000000011369e+02, 2019/5/7/9:56, 6.21182862711859684168e+02, 3.75087655994139595350e+02
9.42000000000000000000e+02, 5.26700000000000017053e+01, 5.91500000000000000000e+02, 3.83759999999999990905e+02, 2019/5/7/9:57, 6.21157219536876482380e+02, 3.74912231252955280070e+02
9.42000000000000000000e+02, 5.26700000000000017053e+01, 5.92594000000000050932e+02, 3.82610000000000013642e+02, 2019/5/7/9:58, 6.21157219536876482380e+02, 3.74912231252955280070e+02
9.42000000000000000000e+02, 5.26700000000000017053e+01, 5.94477999999999951797e+02, 3.81420000000000015916e+02, 2019/5/7/9:59, 6.21157219536876482380e+02, 3.74912231252955280070e+02
9.42000000000000000000e+02, 5.27700000000000031264e+01, 5.98371999999999957254e+02, 3.79720000000000027285e+02, 2019/5/7/10:0, 6.21129356479317038975e+02, 3.74738495866253231270e+02
9.48000000000000000000e+02, 5.30799999999999982947e+01, 5.95464000000000055479e+02, 3.83990000000000009095e+02, 2019/5/7/10:1, 6.24948076958664159974e+02, 3.74289238120533752863e+02
9.48000000000000000000e+02, 5.30799999999999982947e+01, 5.96605000000000018190e+02, 3.83290000000000020464e+02, 2019/5/7/10:2, 6.24948076958664159974e+02, 3.74289238120533752863e+02
9.48000000000000000000e+02, 5.29799999999999968736e+01, 5.97408999999999991815e+02, 3.82980000000000018190e+02, 2019/5/7/10:3, 6.24976904300733622222e+02, 3.74462400284251543781e+02
9.42000000000000000000e+02, 5.27700000000000031264e+01, 5.96673999999999978172e+02, 3.82980000000000018190e+02, 2019/5/7/10:4, 6.21129356479317038975e+02, 3.74738495866253231270e+02
9.48000000000000000000e+02, 5.30799999999999982947e+01, 5.99260999999999967258e+02, 3.83730000000000018190e+02, 2019/5/7/10:5, 6.24948076958664159974e+02, 3.74289238120533752863e+02
9.54000000000000000000e+02, 5.32899999999999991473e+01, 6.05217999999999960892e+02, 3.81470000000000027285e+02, 2019/5/7/10:6, 6.28800121506301366026e+02, 3.74009605384453436727e+02
9.48000000000000000000e+02, 5.30799999999999982947e+01, 6.06251999999999952706e+02, 3.80389999999999986358e+02, 2019/5/7/10:7, 6.24948076958664159974e+02, 3.74289238120533752863e+02
9.54000000000000000000e+02, 5.33900000000000005684e+01, 6.08985999999999989996e+02, 3.80079999999999984084e+02, 2019/5/7/10:8, 6.28766523406252758832e+02, 3.73839271038420406512e+02
9.60000000000000000000e+02, 5.37000000000000028422e+01, 6.11923000000000001819e+02, 3.78889999999999986358e+02, 2019/5/7/10:9, 6.32586566519867687930e+02, 3.73387497248079796464e+02
9.60000000000000000000e+02, 5.37000000000000028422e+01, 6.12038000000000010914e+02, 3.80949999999999988631e+02, 2019/5/7/10:10, 6.32586566519867687930e+02, 3.73387497248079796464e+02
9.66000000000000000000e+02, 5.38100000000000022737e+01, 6.11519999999999981810e+02, 3.82149999999999977263e+02, 2019/5/7/10:11, 6.36461320200301315708e+02, 3.73283253654326415472e+02
9.60000000000000000000e+02, 5.35000000000000000000e+01, 6.10837999999999965439e+02, 3.82129999999999995453e+02, 2019/5/7/10:12, 6.32645779742438321591e+02, 3.73733220974229880085e+02
9.60000000000000000000e+02, 5.33999999999999985789e+01, 6.13672000000000025466e+02, 3.81050000000000011369e+02, 2019/5/7/10:13, 6.32670779570972513284e+02, 3.73908977626356943347e+02
9.66000000000000000000e+02, 5.36099999999999994316e+01, 6.27746999999999957254e+02, 3.73430000000000006821e+02, 2019/5/7/10:14, 6.36511066042484912941e+02, 3.73634905319397091716e+02
9.72000000000000000000e+02, 5.38200000000000002842e+01, 6.30258000000000038199e+02, 3.72970000000000027285e+02, 2019/5/7/10:15, 6.40361645630737143620e+02, 3.73353700179894133271e+02
9.78000000000000000000e+02, 5.38299999999999982947e+01, 6.29265999999999962711e+02, 3.77199999999999988631e+02, 2019/5/7/10:16, 6.44260032402496221948e+02, 3.73424647412990225348e+02
9.72000000000000000000e+02, 5.38200000000000002842e+01, 6.31802000000000020918e+02, 3.76500000000000000000e+02, 2019/5/7/10:17, 6.40361645630737143620e+02, 3.73353700179894133271e+02
9.66000000000000000000e+02, 5.38100000000000022737e+01, 6.29125000000000000000e+02, 3.76519999999999981810e+02, 2019/5/7/10:18, 6.36461320200301315708e+02, 3.73283253654326415472e+02
