7.98396321942621955969e+00, 5.60812937600964844798e-01, 7.26836420159437412991e+00, 4.45123094373365335574e-01, 3.24779999999999972715e+02, 4.82639776228793149215e+00, 6.79008803499585172903e-02, 2.32411874180810926316e-06, 1.71354270854181534034e+00, 3.24165530265923542902e+06, 6.66204853695633709108e-05, 7.98396324521364419979e+00, 6.96751974347674440935e-01
7.98336251695084264668e+00, 5.61217387445216764341e-01, 7.27033951006863610189e+00, 4.45445733707465818529e-01, 3.24579999999999984084e+02, 4.83746284161053630157e+00, 6.76677495169558385069e-02, 2.87790780215240509036e-06, 1.71324264852981289486e+00, 5.09200873505515232682e+07, 6.54470645718346536292e-05, 7.98336254833783787177e+00, 6.99937159652444629288e-01
8.03587390268035406393e+00, 5.61191092832305615801e-01, 7.31522170457407128197e+00, 4.45438940928415405551e-01, 3.24689999999999997726e+02, 4.86124061732256240731e+00, 6.79960582035036426030e-02, 2.24416751877173442520e-06, 1.71534306861383001319e+00, 1.00484664242754736915e+06, 6.71312261523695141471e-05, 8.03587392792740118352e+00, 6.95082481402639396073e-01
7.98306216571315463426e+00, 5.61419612367342724113e-01, 7.27132609164734677876e+00, 4.45607053374516060007e-01, 3.24479999999999961346e+02, 4.84298864303060927483e+00, 6.75509680852983546151e-02, 1.74998234778175168896e-06, 1.71324264852981289486e+00, 9.75340182794863544405e+06, 6.49341192922104807434e-05, 7.98306218465370598381e+00, 7.01381507454936325985e-01
8.08930243937880710803e+00, 5.60556411603035265045e-01, 7.35706428750067775724e+00, 4.44947202779617023705e-01, 3.25099999999999965894e+02, 4.86803797310314223523e+00, 6.86790275365058988655e-02, 1.89426419030945726872e-06, 1.71774354870984957699e+00, 2.27639583713491400704e+06, 7.06353905542184183847e-05, 8.08930246188100277038e+00, 6.85547331979475704777e-01
8.14244083285549535844e+00, 5.60122473186039138149e-01, 7.39983973654621252081e+00, 4.44615809979667542251e-01, 3.25409999999999968168e+02, 4.88010532639878302774e+00, 6.92475263154414821809e-02, 2.22256480099578195098e-07, 1.72014402880586914080e+00, 7.28272927932423353195e+07, 7.37301955302279685188e-05, 8.14244083562178566638e+00, 6.77427950608615714323e-01
8.14274707333313862989e+00, 5.59920037360124966952e-01, 7.39882456287064194100e+00, 4.44454490312617300773e-01, 3.25509999999999990905e+02, 4.87441660717794089663e+00, 6.93658572394248440496e-02, 1.21955755704386892345e-06, 1.72014402880586914080e+00, 5.62556488430080469698e+06, 7.43075822593664188104e-05, 8.14274708862988738645e+00, 6.75944072650901284227e-01
8.19559139742808895335e+00, 5.59686999248367400561e-01, 7.44255255633907975010e+00, 4.44283454688408019351e-01, 3.25719999999999970441e+02, 4.89186606255248435104e+00, 6.98189952753909409688e-02, 1.02562183610078610565e-06, 1.72224444888988625912e+00, 5.42879812108738068491e+06, 7.67941056369686925100e-05, 8.19559141078393693647e+00, 6.69549604601797354597e-01
8.19589960098571701508e+00, 5.59484493925323955743e-01, 7.44152776518488767721e+00, 4.44122135021357777873e-01, 3.25819999999999993179e+02, 4.88612249849533686330e+00, 6.99378331619395915419e-02, 1.97990517181556197225e-06, 1.72224444888988625912e+00, 1.24552883822096302174e+06, 7.73938148917054606754e-05, 8.19589962697489227139e+00, 6.68051890191606378977e-01
8.19620780454334330045e+00, 5.59281988602280510925e-01, 7.44050222928493365515e+00, 4.43960815354307536396e-01, 3.25919999999999959073e+02, 4.88037429409396672497e+00, 7.00565235315880052713e-02, 2.33162440778172809834e-07, 1.72254450890188870460e+00, 1.34682104738579709083e+07, 7.81551021514584613910e-05, 8.19620780763081491216e+00, 6.66272031149339749589e-01
